point_code	is_centroid	grts_ranking	x	y
33738966_1	0	33738966	171942.4	211679.8
3375522_1	1	3375522	251581.6	200302.1
337714_1	1	337714	233917.6	177006.1
337846_1	1	337846	214269.77	199694.09
3378613_1	1	3378613	62909.6	220398.1
338033_1	0	25503857	53981.17	216416.3
338033_2	1	338033	53949.59	216494.12
3381181_1	0	3381181	146037.5	219175.25
3381181_2	0	3381181	146047.46	219193.98
3382273_1	1	3382273	56829.6	211822.1
3383153_1	1	3383153	48925.6	206894.1
338386_1	1	338386	228829.61	193742.17
33875286_1	0	33875286	179942.2	192679.8
33881397_1	1	33881397	77469.6	228014.1
3388529_1	1	3388529	54013.6	210542.1
338898_1	1	338898	229949.6	194702.16
3390086_1	1	3390086	174301.6	171374.1
3390889_1	1	3390889	136413.6	198510.1
339254_1	1	339254	185885.6	187310.1
3393142_1	1	3393142	213149.6	204366.1
339505_1	1	339505	29629.59	203214.12
339574_1	1	339574	210717.6	206830.1
3395761_1	1	3395761	23805.6	196078.1
3398278_1	1	3398278	173885.6	171662.1
33985_1	1	33985	86717.59	205166.11
34_1	1	10157873	31773.6	203566.1
34_2	0	10157873	31763.4	203574
34002_1	1	34002	219005.62	195662.08
3400881_1	1	3400881	25373.6	199150.1
3403569_1	1	3403569	32349.59	203246.11
3405958_1	1	3405958	185853.47	180110.23
340702_1	1	340702	153629.6	231822.19
340978_1	1	340978	235709.59	182542.12
3411958_1	1	3411958	188893.6	217102.1
3411958_2	0	3411958	188894.67	217099.37
3412598_1	1	3412598	215133.6	203342.1
341622_1	1	341622	213373.6	203950.1
3417513_1	1	3417513	136605.6	197614.1
3419445_1	1	3419445	77117.6	226926.1
34202045_1	0	34202045	141701	225043.79
3424049_1	1	3424049	30333.6	202926.1
3424742_1	1	3424742	203997.6	170830.1
3424742_2	0	20201958	204017.45	170833.31
342578_1	1	342578	228637.6	185070.1
342750_1	1	342750	158653.69	227662.14
3427893_1	1	3427893	80637.6	227278.1
342793_1	1	342793	107549.59	217262.11
34279766_1	0	34279766	182942.2	193179.8
3428530_1	1	3428530	241245.59	168270.11
3428530_2	1	53760178	241245.56	168238.12
34285462_1	0	34285462	166949.6	212170.4
3432322_1	1	3432322	256317.63	157582.12
3432449_1	1	3432449	61533.6	215438.1
3432449_2	0	41181185	61528.57	215460.04
343314_1	1	343314	219645.59	212622.11
343349_1	1	343349	77469.6	227502.1
3433649_1	1	3433649	24349.6	199470.1
343477_1	1	343477	59709.6	221774.1
34349313_1	0	34349313	68942.2	202679.8
34361_1	1	34361	128189.6	157422.1
34361_2	0	34361	128188.83	157429.44
3436337_1	1	3436337	33085.6	202766.1
34374_1	1	34374	171165.59	166478.11
3437737_1	1	3437737	132061.6	191950.1
343809_1	1	343809	61117.59	204430.11
343809_2	1	12926721	61117.59	204462.11
3438769_1	1	3438769	30013.6	202126.1
34400185_1	0	34400185	152940.2	160207.4
3444789_1	1	3444789	75965.6	226446.1
3445429_1	1	3445429	64189.6	219758.1
34467125_1	1	34467125	76893.6	227886.1
344694_1	1	344694	217693.6	204302.1
3447342_1	1	3447342	195933.55	225517.92
344786_1	1	344786	222333.59	193614.11
344798_1	1	344798	154589.62	234094.06
344889_1	1	344889	130781.6	162126.1
3450033_1	1	3450033	25309.6	199054.1
345014_1	1	345014	216381.64	200270.09
3450578_1	1	3450578	224349.6	188654.11
3451222_1	1	3451222	185149.6	186062.1
34514_1	1	34514	225277.54	189806.12
3451890_1	1	3451890	243101.6	178158.1
3454697_1	1	3454697	137149.6	196942.1
345526_1	1	345526	209629.6	187822.1
34566598_1	0	34566598	165933.2	175659.3
3456990_1	1	3456990	159453.58	225934.09
3457077_1	1	3457077	78205.6	225742.1
345718_1	1	345718	213949.59	204270.11
3458233_1	1	3458233	141661.6	154574.1
3461110_1	1	3461110	188893.6	218062.1
3461110_2	0	3461110	188909.19	218073.13
346246_1	1	346246	184605.79	179630.22
3469394_1	1	3469394	250333.6	197166.1
34694153_1	0	34694153	106942.2	209179.8
34703702_1	0	34703702	181942.2	189179.8
3470449_1	1	3470449	53437.6	210702.1
347090_1	1	347090	227357.57	194126.19
3470966_1	1	3470966	213853.6	203982.1
3472466_1	1	3472466	250717.6	199470.1
34740166_1	0	34740166	157942.1	172179.7
3476978_1	1	3476978	246397.5	182126.17
3478197_1	1	3478197	63997.6	219662.1
347858_1	1	347858	224669.58	193166.16
3478662_1	1	3478662	179517.6	181710.1
3478705_1	0	63247537	23354.2	199201.1
3478705_2	0	63247537	23352.99	199200.58
347873_1	1	347873	55325.59	176398.11
347878_1	1	347878	216605.52	184590.08
3481065_1	1	3481065	137117.6	191566.1
3483761_1	1	3483761	53885.6	216462.1
3485302_1	1	3485302	210717.6	206958.1
3487350_1	1	3487350	213469.6	203854.1
3489106_1	1	3489106	247293.6	193678.1
3489106_2	0	37043538	247266.64	193678.41
3489585_1	1	3489585	30333.6	202702.1
3489857_1	1	3489857	77405.6	196942.1
34907865_1	0	34907865	115948	160183.7
349142_1	1	349142	178973.6	208110.1
349174_1	1	349174	186173.6	210958.1
3492617_1	1	3492617	106717.6	216014.1
3492617_2	0	47336201	106757.52	216035.97
34930217_1	0	34930217	145767.26	218408.09
349361_1	0	10851505	23518.3	198243.6
349394_1	1	349394	220093.6	196814.1
349425_1	1	349425	39613.59	197870.11
349433_1	1	349433	133533.67	184078.2
34948025_1	0	34948025	144942.2	155179.8
3495089_1	1	3495089	23037.6	198894.1
3495089_2	0	37049521	23036.57	198928.13
34959154_1	0	34959154	226942.2	170179.8
3499009_1	1	3499009	56797.6	216302.1
349906_1	1	349906	223325.6	186350.1
34991921_1	1	34991921	32669.6	203790.1
3502814_1	1	3502814	154717.6	232366.1
3502814_2	0	11891422	154697.81	232409.68
35030_1	1	35030	177437.6	218222.1
35033234_1	0	35033234	241859.8	208187.2
3504430_1	1	3504430	192253.6	231342.1
35046758_1	0	35046758	198942.2	165680
3505461_1	1	3505461	78685.6	228302.1
3506345_1	1	3506345	135005.6	193454.1
35090_1	1	35090	223037.73	217262.16
3509685_1	1	3509685	62429.6	219918.1
35113_1	1	35113	145245.6	208814.1
3511473_1	1	3511473	23325.6	198286.1
3511506_1	1	3511506	219389.6	196814.1
3511922_1	1	3511922	222941.73	167662.07
3513938_1	0	3513938	235942.2	187179.8
3515569_1	1	3515569	25757.6	198926.1
35159318_1	0	35159318	161942.3	191179.9
35180702_1	0	35180702	169937	224184.2
3518257_1	0	36237105	33263.5	203519.2
35183953_1	0	35183953	48992.7	169176
3522438_1	1	3522438	177245.6	181422.1
3524822_1	1	3524822	176925.6	217326.1
35271654_1	0	35271654	207942.2	181179.9
352774_1	0	352774	156945.1	166157.8
3530421_1	1	3530421	69629.6	220622.1
3530929_1	1	3530929	24605.6	196494.1
3534133_1	1	3534133	77309.6	227886.1
3534133_2	0	23936309	77567.17	227699.87
3534418_1	1	3534418	238717.6	187022.1
353457_1	1	353457	24541.6	199918.1
3535798_1	1	3535798	218365.6	199022.1
35361_1	1	35361	81021.6	163790.1
3536529_1	1	3536529	36445.6	183118.1
35371350_1	0	35371350	183942.2	189679.8
3538357_1	0	62332341	58929.2	220632.6
3539678_1	1	3539678	153949.6	232942.1
3543378_1	1	3543378	247517.6	188046.1
35444230_1	0	35444230	153942.2	162679.8
35449_1	1	35449	139581.59	170158.11
3545009_1	1	3545009	30237.6	201838.1
35451325_1	0	35451325	144003.57	223679.69
35459334_1	0	35459334	165948.2	168191.4
3550517_1	1	3550517	76893.6	227726.1
3550769_1	1	3550769	29757.6	202446.1
3550769_2	1	66465329	29789.54	202446.15
35515701_1	1	35515701	76893.6	227950.1
355282_1	1	355282	229277.6	194062.1
3554838_1	1	3554838	153693.6	195662.1
35549574_1	0	35549574	184942.2	176179.8
3559477_1	1	3559477	76797.6	226606.1
356022_1	1	356022	214749.6	188430.1
3560662_1	1	3560662	175581.59	211982.11
3564894_1	1	3564894	177597.6	241454.1
3569490_1	1	3569490	242781.6	195886.1
357086_1	1	357086	154781.59	232366.14
3571846_1	1	3571846	179261.6	183438.1
357302_1	1	357302	216637.6	199406.1
35738334_1	0	35738334	156911.4	233681.6
3576146_1	1	3576146	247389.6	189614.1
35794_1	1	35794	228317.55	195246.13
35846310_1	0	35846310	196929.2	180183.3
3585750_1	1	3585750	172189.6	208142.1
358577_1	1	358577	29597.59	201550.11
358610_1	1	358610	218845.6	199758.12
358774_1	1	358774	218429.59	215886.11
3587889_1	1	3587889	32125.6	203086.1
3587889_2	0	24559409	32055.18	203032.56
3588470_1	1	3588470	212701.6	213902.1
358930_1	1	358930	232573.59	215886.11
359122_1	1	359122	222461.59	188462.11
359134_1	1	359134	158781.59	227886.1
359449_1	1	359449	102077.6	163054.1
359574_1	1	359574	168765.55	205998.17
359733_1	1	359733	78781.59	228078.11
36_1	1	10160821	64829.59	224206.1
3600177_1	1	3600177	33053.59	204238.11
3600726_1	1	3600726	184381.6	190734.1
3600726_2	0	26145110	184383.05	190683.5
3601334_1	1	3601334	218493.6	198126.1
3601334_2	0	3601334	218508.01	198125.67
360146_1	1	360146	225149.59	193550.07
36016294_1	0	36016294	197942.1	183679.9
360241_1	1	360241	30269.59	203534.12
3612546_1	1	3612546	256989.59	158990.12
361398_1	1	361398	215005.53	201038.1
3616053_1	1	3616053	76797.6	226926.1
36179158_1	0	36179158	172941.1	215179
3620917_1	1	3620917	77789.6	226318.1
36225_1	1	36225	70557.59	196238.11
36227105_1	0	36227105	74942.4	163179.9
362673_1	1	362673	28349.6	200046.1
36268198_1	0	36268198	194942	181179.9
362706_1	1	362706	219869.6	200654.1
362770_1	1	362770	222909.59	216910.11
3628018_1	1	3628018	240765.6	181070.1
3630257_1	1	3630257	24701.6	199182.1
3631442_1	1	3631442	248413.6	191118.1
363313_1	1	363313	36093.59	206638.11
36363529_1	0	36363529	117942.3	207679.8
3637_1	1	3637	79805.59	228302.11
3637234_1	1	3637234	240061.6	183182.1
36377425_1	0	36377425	39942.4	164180
36380657_1	0	36380657	51949.4	196681
36391254_1	0	36391254	181942.2	188679.8
3639921_1	1	3639921	38557.6	205198.1
3640177_1	1	3640177	54141.6	210190.1
3641270_1	1	3641270	217149.6	197518.1
3642037_1	1	3642037	64125.6	220398.1
3642545_1	1	3642545	23421.59	199118.11
364262_1	1	364262	216605.72	184814.8
3645366_1	1	3645366	215229.6	197070.1
364729_1	1	364729	144637.59	157678.11
364822_1	1	364822	165949.6	186158.05
3649502_1	1	3649502	159197.6	226414.1
3653033_1	1	3653033	136445.6	198126.1
36552614_1	0	36552614	189949.9	179680.8
365569_1	1	365569	54845.6	218222.1
365590_1	1	365590	161821.59	199790.11
3657129_1	1	3657129	133821.6	199406.1
365745_1	1	365745	23421.6	198126.1
365745_2	1	1414321	23517.59	198126.1
365778_1	1	365778	219165.6	196782.1
366225_1	1	366225	37629.6	183822.1
366225_2	0	45463185	37677.55	183736.45
3664630_1	1	3664630	190077.6	209614.1
3665713_1	1	3665713	32573.59	203246.11
3666613_1	1	3666613	63197.6	221550.1
3668438_1	1	3668438	179677.61	214030.48
36695857_1	1	36695857	32701.6	203630.1
367150_1	1	367150	195453.6	225550.1
36742598_1	0	36742598	165942	169679.7
3674742_1	1	3674742	215229.6	203726.1
367602_1	1	367602	239229.59	179982.11
36774_1	1	36774	185981.6	179854.1
36774_2	0	36774	185980.4	179854.93
36790_1	1	36790	217213.58	197838.06
36830_1	1	36830	157949.6	224398.1
3685377_1	1	3685377	57341.6	212654.1
36865209_1	0	36865209	141942.2	154179.8
368758_1	1	368758	205469.6	211822.1
36906566_1	0	36906566	171942.1	166179.7
36917_1	1	36917	76093.6	226286.1
36931378_1	0	36931378	232942.2	175179.8
369841_1	1	369841	25693.6	198894.1
369974_1	1	369974	193181.63	189453.95
37_1	0	21706545	35518.4	205927.4
3700913_1	1	3700913	30205.6	201934.1
370101_1	1	370101	55837.6	218894.1
370101_2	1	46507445	55837.64	218958.16
37027125_1	1	37027125	77437.6	227886.1
37033_1	1	37033	133149.6	192878.1
370386_1	1	370386	224541.59	188142.11
370386_2	1	2991826	224573.66	188078.09
3705810_1	1	3705810	228061.6	195182.1
371505_1	1	371505	36861.59	206830.11
371666_1	1	371666	230301.6	195598.1
3719542_1	1	3719542	212669.6	214094.1
372702_1	1	372702	158493.57	226382.1
3727537_1	1	3727537	24157.6	196334.1
372790_1	1	372790	195741.6	193326.1
3732406_1	1	3732406	217853.6	198574.1
3732406_2	0	3732406	217856.92	198563.94
3732593_1	1	3732593	53533.6	210702.1
37328350_1	0	37328350	166958.3	229700.8
37330_1	1	37330	231869.55	189646.08
37338630_1	0	37338630	157942.2	167179.8
373470_1	1	373470	154717.61	231406.12
3734950_1	1	3734950	188669.6	175022.1
3734950_2	0	62520742	188628.08	175090.52
3736182_1	1	3736182	217629.6	205774.1
373686_1	1	373686	217757.6	199182.1
374002_1	1	374002	239197.59	174894.11
3740278_1	1	3740278	214781.6	203694.1
3740849_1	1	3740849	23261.6	199246.1
3740849_2	0	332977	23388.95	199145.48
3740882_1	1	3740882	219549.6	197358.1
37414854_1	0	37414854	160942.4	173179.9
3741830_1	1	3741830	182909.6	180622.1
3741830_2	0	3741830	182912.4	180618.81
37426642_1	0	37426642	231942.2	190179.8
374390_1	1	374390	213469.6	202254.1
3745905_1	1	3745905	53949.6	216270.1
374742_1	1	374742	185757.6	209934.1
37475282_1	0	37475282	232942.2	199179.8
37494_1	1	37494	216381.6	202542.1
3749494_1	1	3749494	213277.6	204206.1
3749609_1	1	3749609	137789.6	196654.1
374994_1	1	374994	218909.6	198190.1
3750838_1	1	3750838	213597.6	196590.1
37557_1	1	37557	64349.6	219886.1
37557_2	0	37557	64359.57	219885.44
375702_1	1	375702	163229.59	210414.11
3757266_1	1	3757266	219773.6	196654.1
375926_1	1	375926	209693.59	210542.11
3759314_1	1	3759314	225853.6	194734.1
37598_1	1	37598	155197.6	234190.1
3762921_1	1	3762921	136733.6	198542.1
3764358_1	1	3764358	178237.6	184302.1
37648105_1	0	37648105	137369.9	197306.2
376530_1	1	376530	226109.6	193358.1
3768454_1	1	3768454	178749.6	183118.1
377206_1	1	377206	213085.6	214350.1
37723730_1	0	37723730	235944.4	187668.2
3773650_1	1	3773650	219581.6	196654.1
3774097_1	1	3774097	37757.6	184078.1
377522_1	1	377522	250653.6	160430.1
377566_1	1	377566	153501.6	234222.1
3777298_1	1	3777298	223774	205646
37773106_1	0	37773106	229942.1	171679.8
37798_1	1	37798	189565.6	184238.1
3781745_1	1	3781745	53853.6	211022.1
378578_1	1	378578	226109.6	189038.1
3788210_1	1	3788210	247325.6	162670.1
37889_1	1	37889	54813.6	217902.1
37889_2	1	4232193	54877.59	217902.11
3790582_1	1	3790582	189917.6	209614.1
379094_1	1	379094	177085.5	217486
3792209_1	1	3792209	48701.6	168526.1
379222_1	1	379222	183805.59	189486.11
3794070_1	1	3794070	167773.6	206638.1
379510_1	1	379510	214717.6	209710.1
3796785_1	1	3796785	32381.59	203982.11
3797685_1	1	3797685	63165.6	220878.1
38_1	1	10184117	55581.6	218670.1
38_2	0	10184117	55577.1	218674.3
3800486_1	1	3800486	188669.6	175182.1
38006_1	1	38006	207869.6	214926.1
380529_1	1	380529	42397.6	210350.1
380529_2	0	380529	42397.81	210360.57
380638_1	1	380638	155837.6	228974.1
38065_1	0	17503409	23589.56	199544.08
38065_2	1	38065	23933.59	198350.11
3807153_1	1	3807153	30333.59	202190.11
380854_1	1	380854	217053.6	196270.1
38091430_1	0	38091430	195946.5	172687.1
38098_1	1	38098	218973.53	196686.11
38107154_1	0	38107154	232942.1	205179.8
3811458_1	1	3811458	251645.61	161422.14
3812105_1	1	3812105	104893.6	215406.1
3812913_1	1	3812913	30141.6	202222.1
3812913_2	1	58338865	30173.63	202222.04
38130409_1	0	38130409	143531.6	201073.8
381350_1	1	381350	193405.6	173678.1
381350_2	0	381350	193406.58	173680.52
381673_1	1	381673	143581.6	201166.1
3816982_1	1	3816982	153821.6	195854.1
381878_1	1	381878	215133.66	198222.02
3821746_1	1	3821746	241469.6	167406.1
3821746_2	0	3821746	241478.21	167411.32
3821746_3	0	62542002	241498.23	167434.33
382254_1	1	382254	188861.6	227406.1
382742_1	1	382742	155133.59	193902.11
3827505_1	1	3827505	37949.6	205678.1
38290098_1	0	38290098	250926.8	159652.3
3829430_1	1	3829430	215261.6	188494.1
3829634_1	1	3829634	258333.6	159342.1
3829634_2	0	37384066	258363.65	159342.5
383346_1	1	383346	224061.59	158510.11
38390_1	1	38390	196029.6	204014.1
3841586_1	1	3841586	227101.6	178030.1
3841910_1	1	3841910	206237.6	204110.1
3842473_1	1	3842473	130109.6	199150.1
3847094_1	1	3847094	218237.6	199342.1
3848402_1	1	3848402	218877.6	198798.1
3849641_1	1	3849641	136605.6	198734.1
384978_1	1	384978	234205.6	195470.1
38514_1	1	38514	222845.59	168206.11
385201_1	1	385201	24669.6	196366.1
385201_2	1	63299761	24669.96	196397.23
38545_1	1	38545	37917.6	183982.1
38545_2	0	38545	37918.27	183977.96
385758_1	1	385758	155453.54	232846.13
3858609_1	1	3858609	24957.6	196942.1
3859846_1	1	3859846	180093.59	171982.11
3859846_2	0	60482950	180111.28	171991.27
38598642_1	0	38598642	238942.1	179679.8
3860818_1	1	3860818	248189.6	190894.1
38610_1	1	38610	224573.63	186798.16
386225_1	0	9823409	25657.63	199436.05
386225_2	1	386225	25757.59	199438.11
3862273_1	1	3862273	60765.6	204750.1
386258_1	1	386258	221277.48	197518.11
3863478_1	1	3863478	218205.59	198190.12
3863665_1	1	3863665	53373.6	211246.1
386422_1	1	386422	214333.62	216334.14
3864710_1	1	3864710	185085.57	180622.11
386674_1	1	386674	224637.6	165550.1
386674_2	0	386674	224638.49	165554.39
3867090_1	0	3867090	233942.2	189179.8
386770_1	1	386770	224573.6	189678.1
386798_1	1	386798	205469.59	219918.11
38686546_1	0	38686546	237942.2	201179.8
387249_1	1	387249	27357.6	199630.1
38738_1	1	38738	239165.6	196398.1
387430_1	1	387430	197437.6	167246.1
387538_1	1	387538	227165.64	193390.17
3878449_1	1	3878449	29661.6	202414.1
388142_1	1	388142	193853.59	218766.11
388405_1	1	388405	77149.59	227918.11
388574_1	1	388574	164157.6	227406.1
388913_1	1	388913	32637.59	203918.12
38920449_1	0	38920449	67942.2	202679.8
38937_1	1	38937	101949.6	165902.1
3893938_1	1	3893938	245597.6	160686.1
3894_1	1	3894	189373.6	197390.1
3894_2	0	3894	189373.55	197391.27
389854_1	1	389854	154077.6	232590.08
390070_1	1	390070	218237.6	199022.1
3904181_1	1	3904181	64189.6	220142.1
390646_1	1	390646	197117.6	205006.1
3906994_1	1	3906994	250429.57	161390.22
390774_1	1	390774	214045.6	204110.1
390801_1	1	390801	36541.6	183182.1
390930_1	1	390930	218973.6	205006.1
390950_1	1	390950	208125.59	164622.11
391154_1	1	391154	238877.54	180302.19
3913449_1	1	3913449	137597.6	196750.1
39142_1	1	39142	214429.6	176526.1
39166397_1	0	39166397	141878.43	225057.47
39166397_2	0	39166397	141888.67	225074.59
39166397_3	0	39166397	141894.81	225083.04
39222_1	1	39222	192765.6	192654.1
392342_1	1	392342	168445.6	205454.1
3926774_1	1	3926774	190109.6	209806.1
3927238_1	1	3927238	162461.59	179438.11
3927733_1	1	3927733	68669.6	220526.1
3933377_1	0	3933377	85947.7	206174.7
3936150_1	1	3936150	167485.6	216750.1
3936886_1	1	3936886	215421.6	203726.1
3936949_1	1	3936949	63229.6	220590.1
393950_1	1	393950	154013.58	233038.11
3946165_1	1	3946165	70717.6	224718.1
394897_1	1	394897	36349.59	182958.11
394962_1	1	394962	224989.62	188654.1
3950313_1	0	3950313	137877.2	194541.1
3954357_1	1	3954357	70813.6	224942.1
3956146_1	1	3956146	249885.61	161678.14
395957_1	1	395957	64477.59	224046.11
396009_1	1	396009	137277.59	200462.11
39623462_1	0	39623462	203927.9	169183.8
396242_1	1	396242	228701.6	194670.1
3962601_1	1	3962601	136733.6	197198.1
3963057_1	1	3963057	29853.59	201742.11
396597_1	1	396597	78717.59	228878.11
3968437_1	1	3968437	62589.6	219886.1
3968934_1	1	3968934	185949.42	180046.18
3969717_1	1	3969717	64029.6	220014.1
3970_1	1	3970	257277.53	160942.08
39718_1	1	39718	203901.6	169038.1
397238_1	1	397238	218141.59	197838.18
3974_1	1	3974	176125.59	179022.11
397558_1	1	397558	196509.6	214478.1
39762_1	1	39762	237021.6	195182.1
397650_1	1	397650	247421.6	187950.1
398262_1	1	398262	216317.6	199566.1
3982873_1	1	3982873	94557.6	168718.1
398297_1	1	398297	104317.59	165646.11
39834322_1	0	39834322	219942.2	193679.8
3985078_1	1	3985078	215645.6	187566.1
398529_1	1	398529	86365.6	203534.1
398529_2	0	21370049	86335.16	203557.4
398529_3	0	398529	86365.38	203531.97
398529_4	0	398529	86365.6	203534.1
398546_1	1	398546	219261.49	197966.07
39864722_1	0	39864722	243906	204198.9
398790_1	1	398790	169277.59	171918.11
398921_1	1	398921	88477.6	204686.1
398921_2	0	398921	88477.34	204683.96
3989681_1	1	3989681	24093.6	196174.1
39926066_1	0	39926066	222942.2	184179.8
399281_1	1	399281	30429.6	201870.1
399281_2	1	12457905	30525.61	201998.12
399413_1	1	399413	71869.6	226350.1
39942310_1	0	39942310	196942.2	181205.1
3995254_1	1	3995254	213565.6	204014.1
399582_1	1	399582	162589.6	225294.1
3995825_1	0	37550257	28462.96	200233.7
399798_1	1	399798	209597.6	190958.1
4_1	1	1009077	55805.6	219054.1
4_2	0	1009077	55805.1	219060.2
40_1	0	41860913	31923.9	202743.4
40_2	0	32685873	32148	202792.3
40_3	1	10186545	32541.6	203182.1
40_4	0	39546673	32530.46	203123.24
4001782_1	1	4001782	188893.6	216846.1
40025878_1	0	40025878	158942.4	193679.9
4003090_1	1	4003090	219325.6	217422.1
40047830_1	0	40047830	173960.7	211656.3
4005353_1	1	4005353	136733.6	191694.1
40054_1	1	40054	206557.55	212078.07
4008049_1	1	4008049	54077.6	216206.1
4008897_1	1	4008897	72989.6	205582.1
4008897_2	0	7941057	72987.17	205531.71
4009590_1	1	4009590	210653.6	206990.1
4010049_1	1	4010049	77245.6	196878.1
40116742_1	0	40116742	156942.1	167179.8
40120265_1	0	40120265	88942.1	195179.9
40122561_1	0	40122561	81942	205679.8
4013365_1	1	4013365	77437.59	227790.12
4013534_1	1	4013534	165149.44	229037.89
40146_1	1	40146	224797.57	195022.14
401462_1	1	401462	194749.6	190350.1
40161961_1	0	40161961	122954.8	189174.4
40169_1	1	40169	151165.6	194222.1
4022_1	1	4022	217885.6	197838.1
40227078_1	0	40227078	165940.2	169178.7
40238273_1	0	40238273	82942.3	208179.8
402390_1	1	402390	181021.6	209582.08
